0	0	0.0	7.3	1679.0	17.1	2.34	3
5	5	1.0	5.4	1242.0	13.6	2.52	3
4	4	1.0	5.5	1265.0	13.2	2.4	3
5	5	1.0	9.7	2231.0	10.0	1.03	3
5	5	1.0	7.6	1748.0	0.0	0.0	3
0	0	0.0	4.2	966.0	0.0	0.0	3
10	10	1.0	5.7	1311.0	0.9	0.16	3
20	20	1.0	3.1	713.0	11.5	3.71	3
20	20	1.0	0.7	161.0	6.5	9.29	3
0	0	0.0	1.3	299.0	4.9	3.77	3
5	3	0.6	4.3	989.0	3.6	0.84	3
10	10	1.0	1.8	414.0	10.6	5.89	3
6	6	1.0	6.9	1587.0	10.5	1.52	3
0	0	0.0	2.7	621.0	0.0	0.0	3
3	3	1.0	3.5	805.0	0.0	0.0	3
5	5	1.0	1.3	299.0	0.8	0.62	3
5	5	1.0	1.9	437.0	3.3	1.74	3
4	4	1.0	0.1	23.0	1.6	16.0	3
0	0	0.0	0.9	207.0	17.2	19.11	3
0	0	0.0	1.6	368.0	16.0	10.0	3
0	0	0.0	2.5	575.0	13.4	5.36	3
0	0	0.0	6.0	1380.0	8.8	1.47	3
5	5	1.0	3.2	736.0	1.5	0.47	3
10	10	1.0	1.5	345.0	8.2	5.47	3
0	0	0.0	3.8	874.0	5.8	1.53	3
0	0	0.0	2.9	667.0	2.7	0.93	3
0	0	0.0	1.3	299.0	0.4	0.31	3
0	0	0.0	0.0	0.0	8.0	99999.0	1
10	4	0.4	1.4	322.0	10.9	7.79	3
5	5	1.0	3.7	851.0	12.2	3.3	3
5	5	1.0	2.7	621.0	12.9	4.78	3
4	4	1.0	0.5	115.0	2.4	4.8	3
2	2	1.0	1.4	322.0	4.2	3.0	3
0	0	0.0	2.1	483.0	2.9	1.38	3
0	0	0.0	0.8	184.0	1.3	1.63	3
0	0	0.0	1.1	253.0	0.1	0.09	3
0	0	0.0	4.6	1058.0	1.8	0.39	3
5	5	1.0	4.9	1127.0	1.3	0.27	3
0	0	0.0	1.4	322.0	0.0	0.0	3
0	0	0.0	2.2	506.0	0.0	0.0	3
0	0	0.0	0.7	161.0	0.0	0.0	3
0	0	0.0	0.5	115.0	0.0	0.0	3
0	0	0.0	1.1	253.0	0.0	0.0	3
0	0	0.0	1.0	230.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	2.5	550.0	11.9	4.76	2
0	0	0.0	5.5	1210.0	9.3	1.69	2
0	0	0.0	5.5	1210.0	3.0	0.55	2
20	20	1.0	8.3	1826.0	11.7	1.41	2
0	0	0.0	4.6	1012.0	0.0	0.0	2
10	10	1.0	5.3	1166.0	0.4	0.08	2
10	10	1.0	6.4	1408.0	4.8	0.75	2
40	40	1.0	3.9	858.0	34.4	8.82	2
0	0	0.0	0.2	44.0	11.2	56.0	2
0	0	0.0	7.0	1540.0	19.2	2.74	2
7	7	1.0	11.5	2530.0	14.5	1.26	2
20	20	1.0	5.8	1276.0	24.5	4.22	2
0	0	0.0	10.9	2398.0	18.0	1.65	2
10	10	1.0	5.5	1210.0	5.3	0.96	2
0	0	0.0	5.8	1276.0	0.6	0.1	2
20	20	1.0	5.0	1100.0	11.9	2.38	2
40	40	1.0	3.2	704.0	44.5	13.91	2
0	0	0.0	1.0	220.0	13.9	13.9	2
0	0	0.0	2.8	644.0	15.9	5.68	3
0	0	0.0	2.6	595.7	12.9	4.96	2
20	20	1.0	3.2	736.0	27.5	8.59	3
0	0	0.0	6.2	1423.7	22.5	3.63	2
0	0	0.0	2.3	529.0	0.0	0.0	3
0	0	0.0	6.2	1426.0	0.0	0.0	3
0	0	0.0	8.6	1978.0	0.0	0.0	3
20	20	1.0	4.0	920.0	0.9	0.23	3
0	0	0.0	1.1	253.0	0.0	0.0	3
0	0	0.0	3.9	897.0	21.2	5.44	3
0	0	0.0	2.6	598.0	17.5	6.73	3
10	10	1.0	2.4	552.0	23.9	9.96	3
0	0	0.0	2.6	598.0	19.5	7.5	3
0	0	0.0	3.9	897.0	0.0	0.0	3
10	10	1.0	3.5	805.0	3.0	0.86	3
10	10	1.0	2.1	483.0	9.2	4.38	3
0	0	0.0	5.0	1150.0	6.8	1.36	3
0	0	0.0	1.3	299.0	1.1	0.85	3
0	0	0.0	2.2	506.0	5.4	2.45	3
7	4	0.57	4.6	1012.0	5.3	1.15	2
20	20	1.0	1.4	322.0	20.6	14.71	3
10	10	1.0	2.9	667.0	26.2	9.03	3
0	0	0.0	1.6	365.7	0.0	0.0	2
0	0	0.0	0.4	92.0	0.0	0.0	3
0	0	0.0	16.5	3542.0	0.0	0.0	2
0	0	0.0	5.2	1173.0	0.0	0.0	2
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.8	184.0	25.1	31.38	3
4	3	0.75	4.6	1012.0	23.2	5.04	2
15	15	1.0	2.3	506.0	30.1	13.09	2
0	0	0.0	4.0	874.0	29.2	7.3	2
0	0	0.0	2.1	460.0	0.0	0.0	2
0	0	0.0	2.3	506.0	0.0	0.0	2
8	8	1.0	0.3	69.0	1.7	5.67	3
5	5	1.0	2.9	644.0	3.5	1.21	2
0	0	0.0	2.1	483.0	0.9	0.43	3
0	0	0.0	3.5	805.0	7.2	2.06	3
3	3	1.0	3.7	851.0	5.1	1.38	3
10	10	1.0	3.2	736.0	8.3	2.59	3
5	5	1.0	1.9	437.0	11.8	6.21	3
5	5	1.0	3.3	759.0	1.5	0.45	3
0	0	0.0	2.6	598.0	0.2	0.08	3
6	6	1.0	1.8	414.0	1.7	0.94	3
2	2	1.0	4.2	966.0	2.3	0.55	3
0	0	0.0	0.0	0.0	0.2	99999.0	1
0	0	0.0	7.6	1725.0	31.2	4.11	2
0	0	0.0	6.7	1541.0	24.8	3.7	3
20	20	1.0	3.1	713.0	37.8	12.19	3
0	0	0.0	4.7	1081.0	32.2	6.85	3
0	0	0.0	3.7	851.0	0.0	0.0	3
20	20	1.0	16.9	3882.4	0.3	0.02	2
21	21	1.0	5.5	1219.0	14.0	2.55	2
15	15	1.0	7.1	1628.4	24.7	3.48	2
0	0	0.0	1.3	299.0	6.1	4.69	3
0	0	0.0	3.6	782.0	1.4	0.39	2
4	4	1.0	0.0	0.0	2.3	99999.0	1
30	30	1.0	2.3	529.0	19.5	8.48	3
0	0	0.0	6.2	1380.0	25.5	4.11	2
10	10	1.0	2.0	460.0	3.3	1.65	3
0	0	0.0	2.8	621.0	4.5	1.61	2
0	0	0.0	4.2	943.0	0.5	0.12	2
0	0	0.0	5.9	1354.7	0.0	0.0	2
0	0	0.0	2.1	483.0	0.0	0.0	3
0	0	0.0	1.8	414.0	19.8	11.0	3
10	3	0.3	0.4	92.0	21.9	54.75	3
5	5	1.0	0.9	207.0	25.9	28.78	3
0	0	0.0	1.2	276.0	22.1	18.42	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	5.9	1242.0	0.0	0.0	2
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	1.7	391.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
4	4	1.0	0.0	0.0	2.3	99999.0	1
20	20	1.0	6.9	1564.0	11.4	1.65	2
0	0	0.0	5.1	1173.0	13.9	2.73	3
6	6	1.0	6.3	1375.4	0.0	0.0	2
11	11	1.0	6.9	1587.0	2.0	0.29	3
0	0	0.0	7.3	1679.0	0.2	0.03	3
0	0	0.0	1.9	437.0	0.0	0.0	3
0	0	0.0	0.9	207.0	0.0	0.0	3
0	0	0.0	5.5	1265.0	25.9	4.71	3
0	0	0.0	0.2	46.0	22.9	114.5	3
0	0	0.0	1.5	345.0	22.0	14.67	3
0	0	0.0	5.6	1288.0	14.9	2.66	3
0	0	0.0	0.5	115.0	0.0	0.0	3
10	10	1.0	2.2	506.0	6.7	3.05	3
0	0	0.0	1.9	437.0	5.5	2.89	3
10	10	1.0	1.6	368.0	12.6	7.88	3
0	0	0.0	0.2	46.0	3.9	19.5	3
0	0	0.0	2.2	506.0	16.8	7.64	3
0	0	0.0	3.1	713.0	14.6	4.71	3
0	0	0.0	4.6	1058.0	9.4	2.04	3
5	5	1.0	3.3	759.0	9.1	2.76	3
10	10	1.0	2.2	506.0	6.6	3.0	3
0	0	0.0	1.3	299.0	6.1	4.69	3
0	0	0.0	3.3	759.0	4.0	1.21	3
5	5	1.0	0.4	92.0	6.3	15.75	3
5	5	1.0	0.6	138.0	2.6	4.33	3
0	0	0.0	3.4	782.0	25.2	7.41	3
5	5	1.0	3.2	736.0	26.9	8.41	3
0	0	0.0	1.1	253.0	25.7	23.36	3
5	5	1.0	0.1	23.0	25.0	250.0	3
50	50	1.0	46.6	9678.0	10.1	0.22	2
0	0	0.0	6.2	1426.0	0.3	0.05	3
0	0	0.0	9.9	2277.0	0.0	0.0	3
5	5	1.0	13.3	3059.0	0.0	0.0	3
5	5	1.0	2.2	506.0	0.0	0.0	3
0	0	0.0	7.0	1610.0	49.7	7.1	3
0	0	0.0	4.5	1035.0	44.2	9.82	3
0	0	0.0	9.7	2231.0	37.8	3.9	3
0	0	0.0	18.4	4007.0	20.0	1.09	2
3	3	1.0	6.2	1426.0	0.1	0.02	3
5	5	1.0	7.8	1794.0	0.0	0.0	3
10	10	1.0	6.2	1426.0	0.2	0.03	3
10	10	1.0	6.1	1403.0	2.9	0.48	3
10	10	1.0	1.2	276.0	1.5	1.25	3
0	0	0.0	4.3	989.0	44.6	10.37	3
10	10	1.0	4.3	989.0	48.4	11.26	3
0	0	0.0	10.4	2392.0	42.7	4.11	3
0	0	0.0	15.1	3223.0	21.0	1.39	2
10	10	1.0	12.0	2585.0	2.5	0.21	2
10	10	1.0	11.7	2691.0	0.3	0.03	3
20	20	1.0	6.3	1449.0	9.9	1.57	3
0	0	0.0	3.7	851.0	6.6	1.78	3
10	10	1.0	1.1	253.0	2.7	2.45	3
0	0	0.0	6.7	1474.0	22.3	3.33	2
0	0	0.0	6.4	1408.0	15.0	2.34	2
10	10	1.0	6.7	1474.0	17.8	2.66	2
0	0	0.0	8.1	1782.0	11.0	1.36	2
7	7	1.0	4.6	1012.0	3.2	0.7	2
10	10	1.0	6.9	1518.0	5.9	0.86	2
10	10	1.0	8.6	1892.0	8.9	1.03	2
40	40	1.0	11.7	2574.0	35.1	3.0	2
0	0	0.0	1.7	374.0	9.7	5.71	2
0	0	0.0	2.7	594.0	5.0	1.85	2
5	5	1.0	1.4	308.0	6.7	4.79	2
15	15	1.0	10.0	2200.0	15.4	1.54	2
10	10	1.0	4.5	990.0	15.4	3.42	2
0	0	0.0	3.5	770.0	0.0	0.0	2
5	5	1.0	6.7	1474.0	0.0	0.0	2
10	10	1.0	2.4	528.0	2.0	0.83	2
40	40	1.0	5.5	1210.0	33.1	6.02	2
5	5	1.0	0.1	22.0	11.1	111.0	2
0	0	0.0	3.7	814.0	17.7	4.78	2
5	5	1.0	5.0	1100.0	17.4	3.48	2
0	0	0.0	3.7	814.0	14.9	4.03	2
0	0	0.0	1.3	286.0	10.6	8.15	2
10	10	1.0	3.5	770.0	6.2	1.77	2
0	0	0.0	6.7	1474.0	1.8	0.27	2
10	10	1.0	5.7	1254.0	5.8	1.02	2
40	40	1.0	8.1	1782.0	33.2	4.1	2
0	0	0.0	2.4	528.0	9.8	4.08	2
0	0	0.0	5.5	1210.0	28.8	5.24	2
10	10	1.0	9.5	2090.0	29.2	3.07	2
20	20	1.0	7.6	1672.0	40.6	5.34	2
0	0	0.0	6.1	1342.0	32.1	5.26	2
0	0	0.0	10.5	2310.0	0.0	0.0	2
0	0	0.0	5.4	1188.0	0.0	0.0	2
0	0	0.0	7.5	1650.0	0.0	0.0	2
50	50	1.0	3.5	770.0	19.4	5.54	2
0	0	0.0	3.1	682.0	5.9	1.9	2
0	0	0.0	3.7	851.0	50.8	13.73	3
10	5	0.5	8.2	1886.0	49.1	5.99	3
30	30	1.0	4.0	920.0	65.9	16.48	3
0	0	0.0	7.8	1725.0	58.0	7.44	2
0	0	0.0	2.5	575.0	0.0	0.0	3
20	20	1.0	9.2	2116.0	6.7	0.73	3
10	10	1.0	4.5	1035.0	12.7	2.82	3
0	0	0.0	4.9	1127.0	10.5	2.14	3
0	0	0.0	1.5	345.0	2.2	1.47	3
0	0	0.0	5.3	1219.0	3.4	0.64	3
7	7	1.0	3.5	805.0	4.6	1.31	3
25	25	1.0	1.3	299.0	22.0	16.92	3
0	0	0.0	8.3	1909.0	19.3	2.33	3
25	25	1.0	14.5	3085.0	11.6	0.8	2
20	20	1.0	4.2	966.0	22.4	5.33	3
0	0	0.0	1.9	437.0	25.1	13.21	3
5	5	1.0	3.5	805.0	25.9	7.4	3
0	0	0.0	1.9	437.0	7.0	3.68	3
0	0	0.0	3.0	690.0	7.3	2.43	3
3	3	1.0	2.7	621.0	5.3	1.96	3
10	10	1.0	1.4	322.0	9.2	6.57	3
0	0	0.0	9.6	2208.0	9.8	1.02	3
10	10	1.0	4.9	1127.0	1.9	0.39	3
5	5	1.0	3.4	782.0	3.7	1.09	3
10	10	1.0	7.1	1633.0	6.8	0.96	3
5	5	1.0	2.1	483.0	9.0	4.29	3
0	0	0.0	1.2	276.0	3.0	2.5	3
0	0	0.0	3.6	828.0	7.3	2.03	3
15	10	0.67	2.6	598.0	12.8	4.92	3
0	0	0.0	2.6	598.0	12.1	4.65	3
0	0	0.0	3.6	828.0	8.4	2.33	3
25	25	1.0	0.5	115.0	20.2	40.4	3
0	0	0.0	3.7	851.0	20.4	5.51	3
0	0	0.0	2.2	506.0	18.5	8.41	3
0	0	0.0	4.2	966.0	14.8	3.52	3
5	5	1.0	0.3	69.0	4.5	15.0	3
0	0	0.0	0.3	69.0	6.0	20.0	3
5	2	0.4	0.2	46.0	7.2	36.0	3
6	6	1.0	0.4	92.0	11.7	29.25	3
0	0	0.0	6.2	1426.0	7.2	1.16	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	3.3	759.0	0.0	0.0	3
5	5	1.0	2.1	483.0	0.0	0.0	3
0	0	0.0	0.4	92.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.0	0.0	9.1	99999.0	1
0	0	0.0	0.0	0.0	9.1	99999.0	1
0	0	0.0	0.2	46.0	9.0	45.0	3
0	0	0.0	0.9	207.0	7.4	8.22	3
0	0	0.0	1.3	299.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.5	115.0	8.4	16.8	3
0	0	0.0	1.0	230.0	7.5	7.5	3
0	0	0.0	0.4	92.0	7.0	17.5	3
0	0	0.0	0.6	138.0	5.7	9.5	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	1.1	253.0	0.0	0.0	3
0	0	0.0	0.9	207.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.4	92.0	7.3	18.25	3
0	0	0.0	0.5	115.0	6.9	13.8	3
0	0	0.0	0.2	46.0	6.5	32.5	3
3	3	1.0	0.0	0.0	7.6	99999.0	1
0	0	0.0	0.5	115.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.5	115.0	0.0	0.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	1.7	391.0	9.0	5.29	3
0	0	0.0	1.2	276.0	7.2	6.0	3
0	0	0.0	0.9	207.0	6.3	7.0	3
4	4	1.0	0.9	207.0	6.6	7.33	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.6	138.0	0.0	0.0	3
0	0	0.0	0.5	115.0	0.0	0.0	3
0	0	0.0	1.6	357.0	0.0	0.0	2
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.7	161.0	2.9	4.14	3
3	2	0.67	1.4	322.0	3.7	2.64	3
0	0	0.0	0.7	161.0	2.9	4.14	3
10	10	1.0	0.3	69.0	9.3	31.0	3
0	0	0.0	1.3	299.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	3.3	729.0	0.0	0.0	2
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.1	23.0	1.5	15.0	3
0	0	0.0	0.1	23.0	1.4	14.0	3
0	0	0.0	0.0	0.0	1.3	99999.0	1
10	10	1.0	0.0	0.0	8.3	99999.0	1
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	2.8	621.0	0.8	0.29	2
2	2	1.0	0.1	23.0	1.1	11.0	3
0	0	0.0	0.3	69.0	1.7	5.67	3
0	0	0.0	1.2	276.0	0.8	0.67	3
0	0	0.0	0.4	90.85	0.0	0.0	2
5	5	1.0	1.7	391.0	1.6	0.94	3
0	0	0.0	1.0	227.7	2.2	2.2	2
0	0	0.0	0.5	115.0	1.6	3.2	3
0	0	0.0	0.3	69.0	0.3	1.0	3
0	0	0.0	2.8	621.0	1.7	0.61	2
0	0	0.0	0.2	46.0	0.3	1.5	3
0	0	0.0	0.0	0.0	0.2	99999.0	1
10	10	1.0	1.2	276.0	6.8	5.67	3
0	0	0.0	0.6	138.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	1.4	322.0	0.0	0.0	3
0	0	0.0	1.0	220.0	0.0	0.0	2
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	2.2	506.0	3.8	1.73	3
2	2	1.0	-0.1	-23.0	3.8	-38.0	3
0	0	0.0	0.6	138.0	3.8	6.33	3
10	10	1.0	0.7	161.0	8.6	12.29	3
0	0	0.0	1.2	276.0	0.0	0.0	3
0	0	0.0	2.5	573.85	0.0	0.0	2
1	1	1.0	1.2	276.0	0.0	0.0	3
0	0	0.0	0.6	138.0	0.0	0.0	3
0	0	0.0	4.2	882.0	0.0	0.0	2
0	0	0.0	2.7	609.5	3.9	1.44	2
5	2	0.4	0.7	159.85	4.4	6.29	2
0	0	0.0	0.8	181.7	3.6	4.5	2
4	4	1.0	0.5	115.0	6.0	12.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.4	92.0	0.0	0.0	3
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	1.4	312.0	0.0	0.0	2
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.1	23.0	0.3	3.0	3
5	2	0.4	0.1	23.0	1.7	17.0	3
0	0	0.0	0.0	0.0	2.2	99999.0	1
0	0	0.0	0.0	0.0	1.9	99999.0	1
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.0	0.0	0.0	99999.0	1
1	1	1.0	0.0	0.0	0.7	99999.0	1
0	0	0.0	0.0	0.0	0.3	99999.0	1
0	0	0.0	0.4	92.0	32.7	81.75	3
0	0	0.0	0.3	69.0	32.4	108.0	3
0	0	0.0	0.4	92.0	32.0	80.0	3
0	0	0.0	1.7	391.0	26.6	15.65	3
0	0	0.0	0.1	23.0	0.0	0.0	3
5	5	1.0	0.0	0.0	4.5	99999.0	1
0	0	0.0	0.4	92.0	4.3	10.75	3
0	0	0.0	0.4	92.0	3.9	9.75	3
0	0	0.0	0.2	46.0	1.0	5.0	3
0	0	0.0	2.4	552.0	9.8	4.08	3
10	4	0.4	1.9	437.0	11.9	6.26	3
0	0	0.0	3.5	805.0	9.1	2.6	3
15	15	1.0	1.4	322.0	18.5	13.21	3
0	0	0.0	2.6	598.0	0.0	0.0	3
0	0	0.0	0.9	207.0	0.0	0.0	3
0	0	0.0	7.5	1685.0	0.0	0.0	2
5	5	1.0	1.7	381.0	0.0	0.0	2
0	0	0.0	0.4	92.0	0.0	0.0	3
0	0	0.0	0.5	115.0	5.2	10.4	3
2	2	1.0	0.5	115.0	6.2	12.4	3
0	0	0.0	1.0	230.0	5.7	5.7	3
0	0	0.0	0.1	23.0	4.7	47.0	3
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	2.6	578.0	0.0	0.0	2
0	0	0.0	0.2	46.0	0.0	0.0	3
0	0	0.0	1.3	297.85	6.9	5.31	2
1	1	1.0	1.5	343.85	6.1	4.07	2
0	0	0.0	0.1	21.85	5.9	59.0	2
0	0	0.0	0.7	161.0	4.7	6.71	3
1	1	1.0	1.5	345.0	0.4	0.27	3
0	0	0.0	4.0	920.0	0.0	0.0	3
5	5	1.0	0.6	138.0	0.0	0.0	3
6	6	1.0	1.3	289.0	4.0	3.08	2
0	0	0.0	0.0	0.0	1.3	99999.0	1
0	0	0.0	1.1	253.0	4.4	4.0	3
0	0	0.0	1.6	368.0	2.4	1.5	3
0	0	0.0	2.0	460.0	1.2	0.6	3
3	3	1.0	0.1	23.0	1.7	17.0	3
0	0	0.0	1.0	230.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.4	92.0	0.0	0.0	3
1	1	1.0	1.3	289.0	0.0	0.0	2
0	0	0.0	0.0	0.0	0.0	99999.0	1
0	0	0.0	1.6	368.0	1.4	0.88	3
3	2	0.67	0.4	92.0	2.1	5.25	3
0	0	0.0	0.5	115.0	1.9	3.8	3
5	5	1.0	0.7	161.0	4.7	6.71	3
0	0	0.0	2.0	460.0	0.0	0.0	3
0	0	0.0	0.5	115.0	0.0	0.0	3
0	0	0.0	0.4	92.0	0.0	0.0	3
3	3	1.0	0.3	69.0	0.0	0.0	3
0	0	0.0	0.1	23.0	0.0	0.0	3
0	0	0.0	8.1	1804.35	0.0	0.0	2
20	5	0.25	1.8	409.4	0.0	0.0	2
0	0	0.0	3.8	874.0	0.0	0.0	3
15	15	1.0	4.9	1125.85	5.6	1.14	2
0	0	0.0	4.9	1104.0	0.0	0.0	2
0	0	0.0	3.4	770.5	0.0	0.0	2
0	0	0.0	6.0	1380.0	0.0	0.0	3
0	0	0.0	3.0	670.0	0.0	0.0	2
2	2	1.0	0.1	23.0	0.0	0.0	3
0	0	0.0	0.5	115.0	10.7	21.4	3
5	3	0.6	0.5	115.0	12.6	25.2	3
0	0	0.0	1.0	230.0	12.6	12.6	3
0	0	0.0	3.1	713.0	10.0	3.23	3
0	0	0.0	1.1	253.0	0.0	0.0	3
0	0	0.0	0.8	184.0	0.0	0.0	3
0	0	0.0	0.9	207.0	0.0	0.0	3
0	0	0.0	0.3	69.0	0.0	0.0	3
0	0	0.0	8.1	1785.0	0.0	0.0	2
20	20	1.0	3.3	759.0	14.0	4.24	3
0	0	0.0	4.2	966.0	21.3	5.07	3
0	0	0.0	4.0	920.0	16.9	4.23	3
0	0	0.0	3.6	828.0	12.0	3.33	3
0	0	0.0	3.6	828.0	0.0	0.0	3
0	0	0.0	14.3	3286.7	0.0	0.0	2
0	0	0.0	5.2	1193.7	0.0	0.0	2
0	0	0.0	15.8	3494.0	0.0	0.0	2
0	0	0.0	1.5	324.0	0.0	0.0	2
0	0	0.0	1.4	322.0	16.1	11.5	3
0	0	0.0	2.1	483.0	14.2	6.76	3
